58,55,48,5,57,7,74,negative
36,47,48,5,51,69,72,negative
39,41,48,5,52,72,75,negative
35,51,48,5,61,71,74,negative
31,44,48,5,5,79,82,negative
61,66,48,5,46,87,88,negative
48,49,48,5,52,77,71,negative
11,5,48,5,58,72,68,negative
31,36,48,5,58,94,94,negative
68,51,48,5,71,75,78,negative
69,39,48,5,57,76,79,negative
52,54,48,5,62,76,79,negative
46,59,48,5,36,76,23,negative
36,45,48,5,38,79,17,negative
0,51,48,5,35,67,44,negative
1,49,48,5,41,67,21,negative
3,51,48,5,42,61,34,negative
61,47,48,5,0,8,32,negative
63,75,48,5,64,73,66,negative
71,52,48,5,64,1,99,negative
75,55,1,1,4,47,3,negative
7,39,1,5,51,82,84,negative
74,49,48,5,42,54,36,negative
7,61,48,5,56,52,43,negative
66,86,48,5,34,41,36,negative
73,78,48,5,58,51,31,negative
65,57,48,5,47,47,51,negative
72,86,48,5,17,55,21,negative
67,7,48,5,46,45,33,negative
67,81,48,5,54,49,23,negative
67,61,48,5,51,37,38,negative
63,1,48,5,35,51,49,negative
57,59,48,5,39,47,33,negative
71,71,48,5,4,54,39,negative
66,74,48,5,31,38,43,negative
67,81,48,5,25,42,25,negative
64,72,48,5,49,42,19,negative
68,82,48,5,38,65,56,negative
32,39,48,5,53,28,38,negative
7,64,48,5,47,51,47,negative
63,57,48,5,49,7,2,negative
74,82,48,5,49,49,41,negative
63,86,48,5,39,47,34,negative
63,83,48,5,4,39,19,negative
63,71,48,5,6,4,39,negative
71,86,48,5,4,54,32,negative
68,78,48,5,43,44,42,negative
64,84,48,5,37,45,4,negative
74,47,48,5,5,57,42,negative
75,84,48,5,35,52,33,negative
63,65,48,5,39,44,35,negative
69,67,48,5,3,39,24,negative
7,71,48,5,42,84,85,negative
69,8,48,5,46,57,26,negative
64,66,48,5,41,39,2,negative
63,8,48,5,46,31,29,negative
66,71,48,5,41,5,35,negative
69,59,48,5,46,44,52,negative
68,67,48,5,49,4,34,negative
64,78,48,5,5,36,38,negative
62,78,48,5,47,49,54,negative
76,73,48,5,44,39,39,negative
64,81,48,5,37,39,44,negative
29,39,48,5,52,4,48,negative
62,83,48,5,46,36,4,negative
56,54,48,5,43,37,3,negative
69,66,48,5,41,5,25,negative
69,65,48,5,63,48,41,negative
43,59,48,5,52,49,56,negative
74,56,48,5,47,68,3,negative
71,57,48,5,48,35,32,negative
61,6,48,5,44,39,38,negative
59,61,48,5,42,42,37,negative
74,74,48,5,31,53,52,negative
85,53,48,5,53,52,35,positive
63,49,48,5,54,76,79,positive
77,57,1,5,37,54,1,positive
66,49,1,5,54,56,36,positive
71,46,1,5,52,59,3,positive
67,55,1,5,66,58,16,positive
68,49,1,5,62,55,28,positive
